Unnamed: 0,title,rating,review_text,location,hotel,label,review_text_clean
17682,estupendo,5,"voy a menudo a Baeza y esta es la primera vez que me alojo en este hotel no estoy de acuerdo con otras criticas sobre el hotel las reuniones del patio no existen la cafeteria la sacaron fuera del claustro la habitacion grande decorada como su nombre indica un palacio del siglo 18 el personal de recepcion amables ningun problema muy tranquilo el entorno la calle es peatonal y en el centro muy comodo para visitar todo recomiendo un paseo nocturno por los alrededores de la catedral maravilloso el unico fallo que encuentro que es muy escaso el desayuno cafe tostadas y zumo en los alrededores existen cafeterias con todos los dulces tipicos de la zona pero merece la pena visitar ese hotel
",,,1,voy a menudo a baeza y esta es la primera vez que me alojo en este hotel no estoy de acuerdo con otras criticas sobre el hotel las reuniones del patio no existen la cafeteria la sacaron fuera del claustro la habitacion grande decorada como su nombre indica un palacio del siglo 18 el personal de recepcion amables ningun problema muy tranquilo el entorno la calle es peatonal y en el centro muy comodo para visitar todo recomiendo un paseo nocturno por los alrededores de la catedral maravilloso el unico fallo que encuentro que es muy escaso el desayuno cafe tostadas y zumo en los alrededores existen cafeterias con todos los dulces tipicos de la zona pero merece la pena visitar ese hotel
17683,Decepcionante,1,"Despues de leer los comentarios, nos parecia un buen hotel y nos hospedamos en él tres noches. Desde el principio todo fueron desengaños, inicialmente decian que tenian aparcamiento.... y en efecto, el parking municipal que esta cerca, por supuesto pagando el cliente. El palacio en si, es bonito, pero esta fatalmente decorado y recargado, con una decoración incomprensible. El personal de recepción muy borde, ni se inmutan cuando llegas (por supuesto la maleta la subes tu). La habitación grande y destartalada, con unos absurdos muebles para un dormitorio. El baño grande, con muy buena ducha y unos increiblemente horteras labavos. El desayuno, pues casi inexistente, un cafe, un pequeño zumo y media tostada, sin posibilidad de otra elección. Un bonito patio, esplendido, destrozado por mesas de reunion (y que decir de las reuniones nocturnas, que no dejaban dormir hasta las dos de la mañana). En definitiva, un hotel decepcionante y desastroso, pero eso si, con un precio de un cinco estrellas, y un desprecio absoluto hacia el cliente. Supongo que lo deben querer cerrar o algo semejante, si no, no tiene sentido este comportamiento.
",,,0,"despues de leer los comentarios, nos parecia un buen hotel y nos hospedamos en él tres noches. desde el principio todo fueron desengaños, inicialmente decian que tenian aparcamiento.... y en efecto, el parking municipal que esta cerca, por supuesto pagando el cliente. el palacio en si, es bonito, pero esta fatalmente decorado y recargado, con una decoración incomprensible. el personal de recepción muy borde, ni se inmutan cuando llegas por supuesto la maleta la subes tu . la habitación grande y destartalada, con unos absurdos muebles para un dormitorio. el baño grande, con muy buena ducha y unos increiblemente horteras labavos. el desayuno, pues casi inexistente, un cafe, un pequeño zumo y media tostada, sin posibilidad de otra elección. un bonito patio, esplendido, destrozado por mesas de reunion y que decir de las reuniones nocturnas, que no dejaban dormir hasta las dos de la mañana . en definitiva, un hotel decepcionante y desastroso, pero eso si, con un precio de un cinco estrellas, y un desprecio absoluto hacia el cliente. supongo que lo deben querer cerrar o algo semejante, si no, no tiene sentido este comportamiento."
17684,Un Hotel ruidoso,3,"La realidad es que el hotel es bonito y bién situado, ahora sí existen varios problemas, el servicio no está acorde con la belleza del entorno, el ruido a partir de la 8.00 de la mañana es inaguantable pues todas las habitaciones dan al patio donde se desayuna, y ni hablar del señor que te sirve el desayuno, parece que le hace un favor a uno cuand le pone el café a las 10.30 de la mañana.
",,,3,"la realidad es que el hotel es bonito y bién situado, ahora sí existen varios problemas, el servicio no está acorde con la belleza del entorno, el ruido a partir de la 8.00 de la mañana es inaguantable pues todas las habitaciones dan al patio donde se desayuna, y ni hablar del señor que te sirve el desayuno, parece que le hace un favor a uno cuand le pone el café a las 10.30 de la mañana."
17685,EPA P. FREIRE,4,"Encantados quedamos todos (), confortable, cómodo, limpio, perfectamente acondicionado, la cocina estupenda, las habitaciones, cada cual tiene su encanto, por lo que te sientes como un invitado de palacio, ya que además el trato con todo el personal que lo regenta es especialmente amable, cercano, acogedor, en fin no lo dudeis!, Fuimos 48 personas pensad lo dificil que es llegar a un acuerdo, pues esta es nuestra manera de expresar que: ""encantados quedamos todos""
",,,1,"encantados quedamos todos , confortable, cómodo, limpio, perfectamente acondicionado, la cocina estupenda, las habitaciones, cada cual tiene su encanto, por lo que te sientes como un invitado de palacio, ya que además el trato con todo el personal que lo regenta es especialmente amable, cercano, acogedor, en fin no lo dudeis!, fuimos 48 personas pensad lo dificil que es llegar a un acuerdo, pues esta es nuestra manera de expresar que encantados quedamos todos"
17686,Todo en este sitio es grandioso.,5,"Al principio y hasta que lo encuentras te vuelves loco, pero nada que no solucione una llamada de teléfono a la recepción del hotel donde ya te ateienden de la mejor manera luego una vez dentro empiezas a alucinar y no lo dejas hasta que te vas. Las zonas comunes, la habitación, el baño, el sótano, el comedor de la azotea, todo es increible. este es un hotel para recomendar a todos los que gusten de sitios especiales con atenciones especiales osea que es altamente recomendable y quie vaya no solo no se arrepentira sino que además lo recordará para siempre.
",,,1,"al principio y hasta que lo encuentras te vuelves loco, pero nada que no solucione una llamada de teléfono a la recepción del hotel donde ya te ateienden de la mejor manera luego una vez dentro empiezas a alucinar y no lo dejas hasta que te vas. las zonas comunes, la habitación, el baño, el sótano, el comedor de la azotea, todo es increible. este es un hotel para recomendar a todos los que gusten de sitios especiales con atenciones especiales osea que es altamente recomendable y quie vaya no solo no se arrepentira sino que además lo recordará para siempre."
17687,Un palacio en el que sentirse como una reina,5,"Un hotel maravilloso. Me gusto absoluntamente todo de él. La habitación resulto amplia y perfecta, con unos colchones estupendos y una decoración estupenda y muy adecuada al entorno. Destacaría el baño por su especial belleza. En cuanto a las zonas comunes del hotel creo que se ha hecho una labor de rehabilitación inmejorable. Si a eso le sumas la excelente ubicación de este palacio-hotel y la belleza de la ciudad de Baeza, el resultado es una estancio inilvidable, para repeteir y recomendar. Sin duda, un palacio en el que sentirse como una reina.
",,,1,"un hotel maravilloso. me gusto absoluntamente todo de él. la habitación resulto amplia y perfecta, con unos colchones estupendos y una decoración estupenda y muy adecuada al entorno. destacaría el baño por su especial belleza. en cuanto a las zonas comunes del hotel creo que se ha hecho una labor de rehabilitación inmejorable. si a eso le sumas la excelente ubicación de este palacio hotel y la belleza de la ciudad de baeza, el resultado es una estancio inilvidable, para repeteir y recomendar. sin duda, un palacio en el que sentirse como una reina."
17688,belleza renacentista,4,"Es un edificio muy singular y con historia, en una localidad bellísima y con mucha historia desde la antigua edad y especialmente desde el Renacimiento. Además los duaños son autoctonos de este lugar, nada de cadenas internacionales ni holding ni multinacionales. Todo artesanal y genuinamente autentico, su gastronomia es
",,,1,"es un edificio muy singular y con historia, en una localidad bellísima y con mucha historia desde la antigua edad y especialmente desde el renacimiento. además los duaños son autoctonos de este lugar, nada de cadenas internacionales ni holding ni multinacionales. todo artesanal y genuinamente autentico, su gastronomia es"
17689,Barato y centrico,3,"El edificio es una maravilla, la hubicacion perfecta aunque las habitaciones están un poco desgastadas por el uso, la chica de recepción muy profesional. Se hecha en falta un poco mas de limpieza y cambiar las bañeras están un poco viejas y picadas.
",,,3,"el edificio es una maravilla, la hubicacion perfecta aunque las habitaciones están un poco desgastadas por el uso, la chica de recepción muy profesional. se hecha en falta un poco mas de limpieza y cambiar las bañeras están un poco viejas y picadas."
17690,excelente estancia,4,"el hotel nos encanto, se encuentra situado en un magnifico lugar, en pleno centro de Baeza, las habitaciones muy amplias y preciosas, una decoracion espectacular invade todo el hotel, a mi personalmente me ha encantado.
",,,1,"el hotel nos encanto, se encuentra situado en un magnifico lugar, en pleno centro de baeza, las habitaciones muy amplias y preciosas, una decoracion espectacular invade todo el hotel, a mi personalmente me ha encantado."
17691,Hotel merecedor de 2*,2,"Palacio de los salcedo reformado para hotel no merece la categoría de 4*1º Tiene habitaciones que le falta luz de la calle o con una ventana muy pequeñita 2º Comedor: Este local es para unas 60 personas aprox. oscuro sin ventanas situado al fondo de la sala (parece una cueva)2.1 Comidas: Desayuno escaso y muy poco donde eligir; Comida de medio día, servida en mesa y sin elección; (si no te gusta puedes pedir otra cosa y a esperar que te la traigan) Cena servida en mesa escasa sin elección. En mi opinión, nunca he visto un hotel con 4* y tan pocos servicios.
",,,0,"palacio de los salcedo reformado para hotel no merece la categoría de 4 1 tiene habitaciones que le falta luz de la calle o con una ventana muy pequeñita 2 comedor este local es para unas 60 personas aprox. oscuro sin ventanas situado al fondo de la sala parece una cueva 2.1 comidas desayuno escaso y muy poco donde eligir comida de medio día, servida en mesa y sin elección si no te gusta puedes pedir otra cosa y a esperar que te la traigan cena servida en mesa escasa sin elección. en mi opinión, nunca he visto un hotel con 4 y tan pocos servicios."
17692,Engaño,1,"Nos hospedamos en este ""fantástico y lujoso"" hotel (o eso creíamos nosotros) el fin de semana pasado. Es una pena no haber leído todas estas opiniones antes. El desayuno era un bollo a compartir entre dos, es decir, una mitad para cada uno, un zumo y un triste café. No se podía elegir otra opción. En cuanto a la habitación.. ¡que decir! Había una enorme mancha de humedad encima de nuestra cama acompañado de dos ""decorativos"" agujeros. En cuanto a la ducha, temí por la integridad de mi pobre cabeza, al temer que se desplomara las agrietadas y manchadas de humedad, losas de un momento a otro. Por supuesto, no esperéis que todas las luces funcionen, ya que la mitad de ellas están fundidas. Podías hacerte una idea de la antigüedad del hotel gracias a la capa de polvo que te rodeaba, los muebles viejos y astillados, embellecedores de puertas arrancados, ... un auténtico desastre. Y si todo ello no era suficiente, el continuo ruido no dejaba descansar. No os dejéis engañar por las fotos, porque, aunque el hotel es bonito, la estancia dejará muchísimo que desear en todos los sentidos.
",,,0,"nos hospedamos en este fantástico y lujoso hotel o eso creíamos nosotros el fin de semana pasado. es una pena no haber leído todas estas opiniones antes. el desayuno era un bollo a compartir entre dos, es decir, una mitad para cada uno, un zumo y un triste café. no se podía elegir otra opción. en cuanto a la habitación.. que decir! había una enorme mancha de humedad encima de nuestra cama acompañado de dos decorativos agujeros. en cuanto a la ducha, temí por la integridad de mi pobre cabeza, al temer que se desplomara las agrietadas y manchadas de humedad, losas de un momento a otro. por supuesto, no esperéis que todas las luces funcionen, ya que la mitad de ellas están fundidas. podías hacerte una idea de la antigüedad del hotel gracias a la capa de polvo que te rodeaba, los muebles viejos y astillados, embellecedores de puertas arrancados, ... un auténtico desastre. y si todo ello no era suficiente, el continuo ruido no dejaba descansar. no os dejéis engañar por las fotos, porque, aunque el hotel es bonito, la estancia dejará muchísimo que desear en todos los sentidos."
17693,"No se os ocurra ir, solo van a engañarte.",1,"Queria reservar una suite para una noche de bodas, y, supongo que, como no tendrian libre para ese dia ninguna suite, intentaron venderme una habitacion normal como si se tratase de las suite. Cuando le dije a la recepcionista que donde estaba la bañera hidromasaje que se veia en su pagina web, me dijo me habia equivocado, que las suite van con bañera normal. En fin, si tratan asi de bien a un posible cliente, no quiero ni pensar que le hacen a alguien que le han cogido el dinero. De verguenza, parece mentira que puede haber gente dedicada a las hosteria de esta clase. Por cierto, la habitacion y el cuarto de baño les hacia falto un poquito de limpieza.
",,,0,"queria reservar una suite para una noche de bodas, y, supongo que, como no tendrian libre para ese dia ninguna suite, intentaron venderme una habitacion normal como si se tratase de las suite. cuando le dije a la recepcionista que donde estaba la bañera hidromasaje que se veia en su pagina web, me dijo me habia equivocado, que las suite van con bañera normal. en fin, si tratan asi de bien a un posible cliente, no quiero ni pensar que le hacen a alguien que le han cogido el dinero. de verguenza, parece mentira que puede haber gente dedicada a las hosteria de esta clase. por cierto, la habitacion y el cuarto de baño les hacia falto un poquito de limpieza."
17694,Bastante bien,4,"Esta bastante bien, es un sitio con cierto encanto ya que es un palacete y la verdad no tenemos muchas opciones de dormir en este tipo de sitios. Tiene un sabor romántico con ese patio de columnas y esa entrada con artesanados, pero también tiene un inconveniente y es que estos edificios no se construyeron para habitaciones de hotel. Estuve alojado en la 308 tercera planta y la cama da al corredor con lo que eso conlleva un poco de pérdida de intimidad, las habitaciones contiguas también están muy presente, pero para mi hasta cierto punto es un poco normal. Está en todo el centro de la ciudad con lo que todo esta a un paso llámese la zona de monumentos, de tapas, etcYo si lo recomiendo hasta el punto que volvería. Por cierto os recomiendo que para cenar lo hagáis de tapas y que pidáis el lomo de orza impresionante.
",,,1,"esta bastante bien, es un sitio con cierto encanto ya que es un palacete y la verdad no tenemos muchas opciones de dormir en este tipo de sitios. tiene un sabor romántico con ese patio de columnas y esa entrada con artesanados, pero también tiene un inconveniente y es que estos edificios no se construyeron para habitaciones de hotel. estuve alojado en la 308 tercera planta y la cama da al corredor con lo que eso conlleva un poco de pérdida de intimidad, las habitaciones contiguas también están muy presente, pero para mi hasta cierto punto es un poco normal. está en todo el centro de la ciudad con lo que todo esta a un paso llámese la zona de monumentos, de tapas, etcyo si lo recomiendo hasta el punto que volvería. por cierto os recomiendo que para cenar lo hagáis de tapas y que pidáis el lomo de orza impresionante."
17695,Excelente ubicación en edificio emblemático,5,"Hotel situado en un palacio renacentista. La ubicación en pleno centro, habitaciones muy acogedoras y con decoración muy bonita. Excelente servicio de limpieza y habitaciones y servicio de desayuno buffet completo y a muy buen precio
",,,1,"hotel situado en un palacio renacentista. la ubicación en pleno centro, habitaciones muy acogedoras y con decoración muy bonita. excelente servicio de limpieza y habitaciones y servicio de desayuno buffet completo y a muy buen precio"
17696,En pleno centro,5,"Hemos estado mi marido y yo un fin de semana para poder visitar Ubeda y Baeza y celebrar nuestro aniversario. Es un hotel magnífico en el mismo centro de Baeza en una calle peatonal . Es un hotel en una casa palacio muy bonito. Las habitaciones bonitas, limpias al igual que el baño. Está todo amueblado sin perder su estilo. El personal amable y atento .Nos ha encantado tanto el estilo del hotel como su emplazamiento . Si volviese a Baeza repetiría
",,,1,"hemos estado mi marido y yo un fin de semana para poder visitar ubeda y baeza y celebrar nuestro aniversario. es un hotel magnífico en el mismo centro de baeza en una calle peatonal . es un hotel en una casa palacio muy bonito. las habitaciones bonitas, limpias al igual que el baño. está todo amueblado sin perder su estilo. el personal amable y atento .nos ha encantado tanto el estilo del hotel como su emplazamiento . si volviese a baeza repetiría"
17697,espectacular,4,"Me alojado x motivos de trabajo.... y la verdad e quedado encantado, te traslada al siglo xvI gracias a sus pinturas, muebles, camas y esas paredes cn columnas y arcos. La comida todo un manjar riquisimo y el desayuno es normalito,(pan cn aceite, tmate o mantequilla)...La habitacion normalita, cierto es que no dan a la calle, pero es lo que habia antes con sus ventanas con rejas y esas camas con cabecero de barrotes..... y en el wc la pilita, toda de marmol con grabaciones y formas interesantes. El sitio, de lo mejor pues esta en pleno centro historico, rodeado de monumentos, bares, tiendas y parque. En general m parece correcto e historico y suguro que os encanta!!! Lo recomiendo con seguridad si buscais sorprender a vuestra pareja en plan romantico
",,,1,"me alojado x motivos de trabajo.... y la verdad e quedado encantado, te traslada al siglo xvi gracias a sus pinturas, muebles, camas y esas paredes cn columnas y arcos. la comida todo un manjar riquisimo y el desayuno es normalito, pan cn aceite, tmate o mantequilla ...la habitacion normalita, cierto es que no dan a la calle, pero es lo que habia antes con sus ventanas con rejas y esas camas con cabecero de barrotes..... y en el wc la pilita, toda de marmol con grabaciones y formas interesantes. el sitio, de lo mejor pues esta en pleno centro historico, rodeado de monumentos, bares, tiendas y parque. en general m parece correcto e historico y suguro que os encanta!!! lo recomiendo con seguridad si buscais sorprender a vuestra pareja en plan romantico"
17698,Situación privilejiada con necesaria reforma habitaciones,3,"El parador esta en un enclave único e histórico y con muy buenas vistas. El restaurante es impresionante y restaurado con ambiente medieval, impresiona. Pero las habitaciones necesitan una renovación, se puede mantener el ambiente original pero con un mobiliario un poco mejorado para el cliente, esta demasiado usado (diríamos).Estuvimos en Agosto con una temperatura muy alta, pero dentro del parador hacia fresco (sin aire acondicionado), eso indica los muros que tienen conservados. El desayuno como es habitual en los paradores es muy bueno y con gran variedad.
",,,3,"el parador esta en un enclave único e histórico y con muy buenas vistas. el restaurante es impresionante y restaurado con ambiente medieval, impresiona. pero las habitaciones necesitan una renovación, se puede mantener el ambiente original pero con un mobiliario un poco mejorado para el cliente, esta demasiado usado diríamos .estuvimos en agosto con una temperatura muy alta, pero dentro del parador hacia fresco sin aire acondicionado , eso indica los muros que tienen conservados. el desayuno como es habitual en los paradores es muy bueno y con gran variedad."
17699,La mejor vista,5,"Los arabés y despues los cristianos sabían lo que se hacían. No hay mejor vista de Jaen que la que ofrecen los miradores del castillo de Santa Catalina y del Parador, que forman un conjunto arquitectonico muy armonico. Desde luego, debes de ser un amante de la paz y de la tranquilidad porque no puedes estar bajando a la capital a tomar un cafe a todas horas. Tanto la ubicación, como los largos pasillos y las salas comunitarias, mantienen ese aire inconfundible de los paradores que, en cierta medida, te aisla de lo cotidiano y te permiten recrearte algo mas contigo mismo. Todo lo demas, está en linea con lo que se espera de esta excepcional marca española que son Los Paradores, calidad y potenciación de los valores regionales. Totalmente recomendable y si no os alojais alli, al menos subir a tomar un cafe, os encantará.
",,,1,"los arabés y despues los cristianos sabían lo que se hacían. no hay mejor vista de jaen que la que ofrecen los miradores del castillo de santa catalina y del parador, que forman un conjunto arquitectonico muy armonico. desde luego, debes de ser un amante de la paz y de la tranquilidad porque no puedes estar bajando a la capital a tomar un cafe a todas horas. tanto la ubicación, como los largos pasillos y las salas comunitarias, mantienen ese aire inconfundible de los paradores que, en cierta medida, te aisla de lo cotidiano y te permiten recrearte algo mas contigo mismo. todo lo demas, está en linea con lo que se espera de esta excepcional marca española que son los paradores, calidad y potenciación de los valores regionales. totalmente recomendable y si no os alojais alli, al menos subir a tomar un cafe, os encantará."
17700,Un Parador con encanto,5,"Es un lugar excelente para pasar unos dias de vacaciones, pero en mi caso fue la noche de mi Bodas de Plata, la habitación donde estuvimos mi marido y yo es una preciosidad, muy amplia y muy grande unas vista espectaculares, una atención buenisíma, y el desayuno magnifico. En general todo fue un sueño. por que además no me lo esperaba ya que me la regalarón algunos de los invitados que fuerón a la boda, y pase una luna de miel de Bodas de Plata inolvidable. Seguro que algún día repetiré y se lo recomiendo a todos/as que quiera vivir unos momentos inolvidables.
",,,1,"es un lugar excelente para pasar unos dias de vacaciones, pero en mi caso fue la noche de mi bodas de plata, la habitación donde estuvimos mi marido y yo es una preciosidad, muy amplia y muy grande unas vista espectaculares, una atención buenisíma, y el desayuno magnifico. en general todo fue un sueño. por que además no me lo esperaba ya que me la regalarón algunos de los invitados que fuerón a la boda, y pase una luna de miel de bodas de plata inolvidable. seguro que algún día repetiré y se lo recomiendo a todos as que quiera vivir unos momentos inolvidables."
17701,Buena oferta... hasta que vas sumando extras..,4,"El parador esta muy bien. Las vistas son magníficas y el edificio genial...... un poco largo.. si te toca una habitación en la punta contraria al restaurante... necesitas un buen paseo para llegar... pero como es precioso lo disfrutas.. La oferta de estancia es buena, pero le sumas la cena..(con niños no podíamos bajar a Jaén) y el desayuno bufete y la broma sube bastante.. De todas maneras.. tampoco es para todos los días así que una buena parada para un capricho de vez en cuando...
",,,1,"el parador esta muy bien. las vistas son magníficas y el edificio genial...... un poco largo.. si te toca una habitación en la punta contraria al restaurante... necesitas un buen paseo para llegar... pero como es precioso lo disfrutas.. la oferta de estancia es buena, pero le sumas la cena.. con niños no podíamos bajar a jaén y el desayuno bufete y la broma sube bastante.. de todas maneras.. tampoco es para todos los días así que una buena parada para un capricho de vez en cuando..."
17702,Edificio impactante,4,"Situado en el Castillo de Jaén, antes alcazaba árabe y luego castillo cristiano, en lo alto del cerro de Santa Catalina, tiene unas vistas fantásticas. La parte de las habitaciones es de construcción nueva, pero no han cometido el error de aplicar criterios arquitéctónicos futuristas como en otros casos, sino de perfecta integración con el entorno. Los salones son impresionantes. La cocina, al estilo paradores, con un menú regional muy recomendable. Lástima de la contumaz presencia de niños maleducados con padres/madres pasotas, que le amargan la comida a cualquiera. El desayuno, normal, sin salirse. El servicio, adecuado, pese a mantener huelgas de fines de semana ante la amenaza del gobierno de cerrarlos o privatizarlos (no sé qué es peor). Dado el caótico tráfico de Jaén, donde su ayuntamiento se ha propuesto echar a los turistas, se recomienda dejar el coche y bajar y subir en taxi. Un sitio para repetir de vez en cuando.
",,,1,"situado en el castillo de jaén, antes alcazaba árabe y luego castillo cristiano, en lo alto del cerro de santa catalina, tiene unas vistas fantásticas. la parte de las habitaciones es de construcción nueva, pero no han cometido el error de aplicar criterios arquitéctónicos futuristas como en otros casos, sino de perfecta integración con el entorno. los salones son impresionantes. la cocina, al estilo paradores, con un menú regional muy recomendable. lástima de la contumaz presencia de niños maleducados con padres madres pasotas, que le amargan la comida a cualquiera. el desayuno, normal, sin salirse. el servicio, adecuado, pese a mantener huelgas de fines de semana ante la amenaza del gobierno de cerrarlos o privatizarlos no sé qué es peor . dado el caótico tráfico de jaén, donde su ayuntamiento se ha propuesto echar a los turistas, se recomienda dejar el coche y bajar y subir en taxi. un sitio para repetir de vez en cuando."
17703,Otro estupendo clásico algo distante de Jaén,4,"Situado en el castillo de la localidad desde este parador se tienen las mejores vistas de Jaén y alrededores. Un ejercicio historicista no del todo afortunado dio como resultado un hotel desarrollado en torno a un eje principal este-oeste donde en el nivel superior encontramos las habitaciones y en el inferior los servicios comunes con acertados elementos de nexo como la biblioteca. Las habitaciones son muy cómodas y mantienen la decoración más clásica de los paradores que parece vivir una nueva edad de oro en estos momentos. Gran desayuno buffet atendiendo al aceite, producto estrella de Jaén. Una pega, al estar situado en lo alto de la peña del castillo no es cómodo para desplazarse a pie a la ciudad como otros paradores y obliga siempre al uso del automóvil.
",,,1,"situado en el castillo de la localidad desde este parador se tienen las mejores vistas de jaén y alrededores. un ejercicio historicista no del todo afortunado dio como resultado un hotel desarrollado en torno a un eje principal este oeste donde en el nivel superior encontramos las habitaciones y en el inferior los servicios comunes con acertados elementos de nexo como la biblioteca. las habitaciones son muy cómodas y mantienen la decoración más clásica de los paradores que parece vivir una nueva edad de oro en estos momentos. gran desayuno buffet atendiendo al aceite, producto estrella de jaén. una pega, al estar situado en lo alto de la peña del castillo no es cómodo para desplazarse a pie a la ciudad como otros paradores y obliga siempre al uso del automóvil."
17704,Cucarachas en la habitación,1,"Estuvimos la noche del 7 al 8 de Diciembre de 2012. Decidimos parar allí ya que siempre que vamos al sur solemos parar a tomar algo o comer en este Parador que nos encantaba. Solicitamos una habitación estándar y llegamos por la tarde. Nos informaron que estaba de huelga por lo que quizás algunos servicios como cafetería o desayuno podrían verse afectados. Nos llevaron a la habitación de la planta baja nº 27. Una habitación ´n rustica, clásica sin mucho lujo. Lo que ya observamos es que todo estaba algo descuidado (armarios sin reparar la madera, pareces desconchadas) pero nada importante. Cuando vamos al servicio me dice mi novio que había unos ""bichitos"". Yo le dije que a lo mejor con la humedad y el entorno era posible, que los matara. Nos fuimos a cenar y a la vuelta me vuelve a decir que ""hay más"". Entonces me acerco y veo que los ""bichitos"" son pequeñas cucarachitas que salían por la bañera, por el lavapies y por varios sitios más. Llamo a recepción y me dicen ""yo no puedo hacer nada, como mucho les cambio de habitación si hay libres""... Perdon????????? he pagado un dineral para que me digan que no pueden hacer nada y a ver si pueden cambiarme de habitación cuando la mía está infectada de cucarachas????? Desde cuando un parador hace eso???? Alucinados nos quedamos. Eran las 12 de la noche, comentamos si era posible ir a un piso superior (pensando que allí no habría con más seguridad) y nos dice que al piso superior no. Preguntamos si es por estar lleno y nos indica que ""no porque no"". Doblemente alucinados. Nos alojan en una habitación superior de la misma planta, la nº 32. La única diferencia entre ambas es que la cama tiene dosel, nada más que las distinga. Pasamos la noche, vamos a la cafetería a desayunar y al cargar el importe a la habitación nos dice el camarero que ""nosotros eramos los del cambio de habitación de anoche por problemillas"". Más alucinados aún... Andan cotilleando entre ellos de los clientes cuando tiene ese problema tan importante???? Desde luego jamás me volveré a alojar aquí. Falta de higiene y profesionalidad junta no son mi idea de paradores. Vamos a muchos paradores al cabo de año y este es sin lugar a dudas el que peor trato hemos recibido. Y no tiene nada que ver las huelgas, eres y demás. Yo también estoy en su situación y no lo pago con mis clientes. Sería un parador 5 estrellas dada su ubicación e instalaciones pero el personal lo ha reducido, al menos para mí, a un hotel mediocre.
",,,0,"estuvimos la noche del 7 al 8 de diciembre de 2012. decidimos parar allí ya que siempre que vamos al sur solemos parar a tomar algo o comer en este parador que nos encantaba. solicitamos una habitación estándar y llegamos por la tarde. nos informaron que estaba de huelga por lo que quizás algunos servicios como cafetería o desayuno podrían verse afectados. nos llevaron a la habitación de la planta baja n 27. una habitación n rustica, clásica sin mucho lujo. lo que ya observamos es que todo estaba algo descuidado armarios sin reparar la madera, pareces desconchadas pero nada importante. cuando vamos al servicio me dice mi novio que había unos bichitos . yo le dije que a lo mejor con la humedad y el entorno era posible, que los matara. nos fuimos a cenar y a la vuelta me vuelve a decir que hay más . entonces me acerco y veo que los bichitos son pequeñas cucarachitas que salían por la bañera, por el lavapies y por varios sitios más. llamo a recepción y me dicen yo no puedo hacer nada, como mucho les cambio de habitación si hay libres ... perdon????????? he pagado un dineral para que me digan que no pueden hacer nada y a ver si pueden cambiarme de habitación cuando la mía está infectada de cucarachas????? desde cuando un parador hace eso???? alucinados nos quedamos. eran las 12 de la noche, comentamos si era posible ir a un piso superior pensando que allí no habría con más seguridad y nos dice que al piso superior no. preguntamos si es por estar lleno y nos indica que no porque no . doblemente alucinados. nos alojan en una habitación superior de la misma planta, la n 32. la única diferencia entre ambas es que la cama tiene dosel, nada más que las distinga. pasamos la noche, vamos a la cafetería a desayunar y al cargar el importe a la habitación nos dice el camarero que nosotros eramos los del cambio de habitación de anoche por problemillas . más alucinados aún... andan cotilleando entre ellos de los clientes cuando tiene ese problema tan importante???? desde luego jamás me volveré a alojar aquí. falta de higiene y profesionalidad junta no son mi idea de paradores. vamos a muchos paradores al cabo de año y este es sin lugar a dudas el que peor trato hemos recibido. y no tiene nada que ver las huelgas, eres y demás. yo también estoy en su situación y no lo pago con mis clientes. sería un parador 5 estrellas dada su ubicación e instalaciones pero el personal lo ha reducido, al menos para mí, a un hotel mediocre."
17705,Un lugar maravilloso,4,"esta en un lugar encantado con unas vistas maravillosas a las monta?as y a la ciudad de Jaén ,en la piscina te sientes en oasis en la mitad de las monta?as ,el salón y el restaurante son lugares en donde puedes vivir la historia de todos los paradores en los que me he alojado el personal de la recepción ha sido el más simpático viaje con ni?os y la verdad nos trataron con mucho cari?o ,las habitaciones ...bueno típicas de parador muebles de madera oscura y sin grandes lujos los ba?os ok , el desayuno para ser de un parador al igual que la comida no fueron como lo esperaba. Es un lugar a donde vale la pena ir y por eso lo recomiendo hay que verlo.
",,,1,"esta en un lugar encantado con unas vistas maravillosas a las monta?as y a la ciudad de jaén ,en la piscina te sientes en oasis en la mitad de las monta?as ,el salón y el restaurante son lugares en donde puedes vivir la historia de todos los paradores en los que me he alojado el personal de la recepción ha sido el más simpático viaje con ni?os y la verdad nos trataron con mucho cari?o ,las habitaciones ...bueno típicas de parador muebles de madera oscura y sin grandes lujos los ba?os ok , el desayuno para ser de un parador al igual que la comida no fueron como lo esperaba. es un lugar a donde vale la pena ir y por eso lo recomiendo hay que verlo."
17706,Enclave en la historia,4,"Regio Castillo con vistas alucinantes. Decoración con encanto entre armaduras y tapices. Salones abovedados con chimeneas de impresión. Las habitaciones un poco estrechas y podrían poner nórdicos en vez de incómodas mantas.
",,,1,regio castillo con vistas alucinantes. decoración con encanto entre armaduras y tapices. salones abovedados con chimeneas de impresión. las habitaciones un poco estrechas y podrían poner nórdicos en vez de incómodas mantas.
17707,Vistas de Impresion.,4,"Magnifico castillo parador de santa catalina. Las instalaciones de maravilla el servicio fantastico y el restaurante de primera. Las vistas de impresion, recomendable la visita al museo del castillo, se encuntra justo al lado, de paso podeis dar un pequeño paseo al final del mirador.
",,,1,"magnifico castillo parador de santa catalina. las instalaciones de maravilla el servicio fantastico y el restaurante de primera. las vistas de impresion, recomendable la visita al museo del castillo, se encuntra justo al lado, de paso podeis dar un pequeño paseo al final del mirador."
